,Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model,NHTSAActionNumber,VehicleDescription,VehicleId
32,Ford Motor Company,22V484000,False,False,07/07/2022,ENGINE AND ENGINE COOLING,"Ford Motor Company (Ford) is recalling certain 2020-2022 Escape, 2021-2022 Lincoln Corsair, and 2022 Maverick vehicles equipped with 2.5L HEV or PHEV engines.  In the event of an engine failure, engine oil and fuel vapor may be released into the engine compartment and accumulate near ignition sources such as hot engine or exhaust components, possibly resulting in an engine compartment fire.",An engine compartment fire increases the risk of injury.,"Owners are advised to park and shut off the engine as quickly as possible if they hear unexpected engine noises, notice a reduction in vehicle power, or see smoke.  Dealers will modify the under engine shield and active grille shutter, free of charge.  Owner notification letters were mailed August 19, 2022.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S47.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV AWD,16378
33,Ford Motor Company,22V484000,False,False,07/07/2022,ENGINE AND ENGINE COOLING,"Ford Motor Company (Ford) is recalling certain 2020-2022 Escape, 2021-2022 Lincoln Corsair, and 2022 Maverick vehicles equipped with 2.5L HEV or PHEV engines.  In the event of an engine failure, engine oil and fuel vapor may be released into the engine compartment and accumulate near ignition sources such as hot engine or exhaust components, possibly resulting in an engine compartment fire.",An engine compartment fire increases the risk of injury.,"Owners are advised to park and shut off the engine as quickly as possible if they hear unexpected engine noises, notice a reduction in vehicle power, or see smoke.  Dealers will modify the under engine shield and active grille shutter, free of charge.  Owner notification letters were mailed August 19, 2022.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S47.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV FWD,16335
34,Ford Motor Company,22V859000,False,False,18/11/2022,"FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM",Ford Motor Company (Ford) is recalling certain 2020-2023 Escape and 2021-2023 Bronco Sport vehicles equipped with 1.5L engines.  A fuel injector may crack and leak fuel inside the engine compartment.,"A fuel leak in the presence of an ignition source such as hot engine or exhaust components, can increase the risk of a fire.","Dealers will update the engine control software to include fuel injector leak detection and install a drain tube, free of charge.  Interim owner notification letters informing owners of the safety risk were mailed January 9, 2023.  Remedy parts are expected to be available in 1st Quarter of 2023.   Owner notification letters were mailed February 28, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S73.  This recall includes all vehicles previously recalled under 22V-191.  Vehicles previously remedied under 22V-191 will need to have the new remedy performed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV AWD,16378
35,Ford Motor Company,22V859000,False,False,18/11/2022,"FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM",Ford Motor Company (Ford) is recalling certain 2020-2023 Escape and 2021-2023 Bronco Sport vehicles equipped with 1.5L engines.  A fuel injector may crack and leak fuel inside the engine compartment.,"A fuel leak in the presence of an ignition source such as hot engine or exhaust components, can increase the risk of a fire.","Dealers will update the engine control software to include fuel injector leak detection and install a drain tube, free of charge.  Interim owner notification letters informing owners of the safety risk were mailed January 9, 2023.  Remedy parts are expected to be available in 1st Quarter of 2023.   Owner notification letters were mailed February 28, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S73.  This recall includes all vehicles previously recalled under 22V-191.  Vehicles previously remedied under 22V-191 will need to have the new remedy performed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV FWD,16335
36,Ford Motor Company,23V380000,False,False,26/05/2023,ENGINE,"Ford Motor Company (Ford) is recalling certain 2020-2023 Escape, 2022-2023 Maverick, and 2021-2023 Corsair vehicles equipped with 2.5L HEV or PHEV engines.  In the event of an engine failure, engine oil and fuel vapor may be released into the engine compartment and accumulate near ignition sources such as hot engine or exhaust components, possibly resulting in an engine compartment fire.",An engine compartment fire increases the risk of injury.,"Owners are advised to park and shut off the engine as quickly as possible if they hear unexpected engine noises, notice a reduction in vehicle power, or see smoke.  The remedy is currently under development.  Interim letters notifying owners of the safety risk were mailed June 23, 2023.  Second letters will be mailed once the remedy is available, anticipated November 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S27.  This recall expands and replaces recall number 22V-484.  Vehicles previously repaired under 22V-484 will need to have the new remedy completed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV AWD,16378
37,Ford Motor Company,23V380000,False,False,26/05/2023,ENGINE,"Ford Motor Company (Ford) is recalling certain 2020-2023 Escape, 2022-2023 Maverick, and 2021-2023 Corsair vehicles equipped with 2.5L HEV or PHEV engines.  In the event of an engine failure, engine oil and fuel vapor may be released into the engine compartment and accumulate near ignition sources such as hot engine or exhaust components, possibly resulting in an engine compartment fire.",An engine compartment fire increases the risk of injury.,"Owners are advised to park and shut off the engine as quickly as possible if they hear unexpected engine noises, notice a reduction in vehicle power, or see smoke.  The remedy is currently under development.  Interim letters notifying owners of the safety risk were mailed June 23, 2023.  Second letters will be mailed once the remedy is available, anticipated November 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S27.  This recall expands and replaces recall number 22V-484.  Vehicles previously repaired under 22V-484 will need to have the new remedy completed.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,ESCAPE,,2022 Ford Escape SUV FWD,16335
38,Ford Motor Company,22V193000,False,False,25/03/2022,ELECTRICAL SYSTEM: INTEGRATED TRAILER BRAKE CONTROL,"Ford Motor Company (Ford) is recalling certain 2021-2022 F-150, 2022 Maverick, Expedition, Lincoln Navigator, F-250, F-350, F-450, and F-550 vehicles.  Due to a software error, a towed trailer equipped with an electric or electric-over hydraulic brake system may not brake.","Loss of trailer brake functionality could result in extended stopping distance, increasing the risk of a crash.","Dealers will update the integrated trailer brake control module software, free of charge.  Owner notification letters were mailed April 22, 2022.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S17.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,EXPEDITION,,2022 Ford Expedition SUV 4WD,16380
39,Ford Motor Company,22V193000,False,False,25/03/2022,ELECTRICAL SYSTEM: INTEGRATED TRAILER BRAKE CONTROL,"Ford Motor Company (Ford) is recalling certain 2021-2022 F-150, 2022 Maverick, Expedition, Lincoln Navigator, F-250, F-350, F-450, and F-550 vehicles.  Due to a software error, a towed trailer equipped with an electric or electric-over hydraulic brake system may not brake.","Loss of trailer brake functionality could result in extended stopping distance, increasing the risk of a crash.","Dealers will update the integrated trailer brake control module software, free of charge.  Owner notification letters were mailed April 22, 2022.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22S17.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,EXPEDITION,,2022 Ford Expedition SUV 2WD,16338
40,Ford Motor Company,23V420000,False,False,09/06/2023,EQUIPMENT:OTHER:OWNERS/SERVICE/OTHER MANUAL,"Ford Motor Company (Ford) is recalling certain 2018-2023 Expedition and Lincoln Navigator vehicles equipped with third-row seating; and 2019-2023 F-Super Duty F-250, F-350, F-450, and F-550 SuperCab vehicles.  The owner's manual does not include instructions for adjusting or removing certain head restraints.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 202, ""Head Restraints.""","Without instructions, the head restraints may be improperly adjusted, increasing the risk of injury in the event of a crash.","Ford will mail the Owner's Manual addendums that describe how to adjust and remove the head restraints for the center seating positions, free of charge.  Owner notification letters were mailed July 21, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23C20.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,EXPEDITION,,2022 Ford Expedition SUV 4WD,16380
41,Ford Motor Company,23V420000,False,False,09/06/2023,EQUIPMENT:OTHER:OWNERS/SERVICE/OTHER MANUAL,"Ford Motor Company (Ford) is recalling certain 2018-2023 Expedition and Lincoln Navigator vehicles equipped with third-row seating; and 2019-2023 F-Super Duty F-250, F-350, F-450, and F-550 SuperCab vehicles.  The owner's manual does not include instructions for adjusting or removing certain head restraints.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 202, ""Head Restraints.""","Without instructions, the head restraints may be improperly adjusted, increasing the risk of injury in the event of a crash.","Ford will mail the Owner's Manual addendums that describe how to adjust and remove the head restraints for the center seating positions, free of charge.  Owner notification letters were mailed July 21, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23C20.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,EXPEDITION,,2022 Ford Expedition SUV 2WD,16338
42,Ford Motor Company,22V088000,False,False,16/02/2022,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY:FILLER PIPE AND CAP","Ford Motor Company (Ford) is recalling certain 2022 Explorer and Lincoln Aviator vehicles.  The fuel filler tube may detach during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 301, ""Fuel System Integrity.""","A detached fuel filler tube can result in a fuel leak, increasing the risk of a fire.","Dealers will install a fuel vapor line redundant locking clip, free of charge.  Owner notification letters were mailed on April 4, 2022.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 22C02.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Ford,EXPLORER,,2022 Ford Explorer SUV 4WD,16382
