,report_received_date,nhtsa_id,recall_link,manufacturer,subject,component,mfr_campaign_number,recall_type,potentially_affected,defect_summary,consequence_summary,corrective_action,fire_risk_when_parked,do_not_drive,completion_rate
35,2023-11,23V802000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V802000', 'description': 'Go to Recall'}",Ford Motor Company,Parking Lights May Flicker/FMVSS 108,EXTERIOR LIGHTING,23C36,Vehicle,18527,"Ford Motor Company (Ford) is recalling certain 2022 F-150 vehicles.  The parking lights may flicker when the headlights are activated.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","Flickering parking lights can reduce visibility, increasing the risk of a crash.","Dealers will update the LED driver module software, free of charge.  Owner notification letters are expected to be mailed January 14, 2024.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23C36.  Vehicles with high series headlamps previously recalled under recall number 22V-686 that received an incomplete remedy, or have not yet been repaired, will need to have the new remedy completed.",No,No,0
36,2023-11,23V799000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V799000', 'description': 'Go to Recall'}","Chrysler (FCA US, LLC)",Turn Signal and High Beam Malfunction/FMVSS 108,EXTERIOR LIGHTING,B2A,Vehicle,142150,"Chrysler (FCA US, LLC) is recalling certain 2023 Ram 1500 Classic, Ram 3500 Classic, 3500 Cab Chassis, 2023-2024 Ram 2500, 4500/5500 Cab Chassis, and Ram 3500 vehicles.  The steering column control module may cause the high beams to activate when the turn signal is used or activate the turn signal when the high beams are used.  In addition, the turn signal self-canceling feature may not function properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","Turn signals and/or high beams that do not function as intended may cause confusion or reduced visibility to other road users, increasing the risk of a crash.","Dealers will inspect and, if necessary, replace the steering column control module, free of charge.  Owner notification letters are expected to be mailed January 17, 2024.  Owners may contact FCA US, LLC customer service at 1-800-853-1403.  FCA US, LLC's number for this recall is B2A.",No,No,0
37,2023-11,23V800000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V800000', 'description': 'Go to Recall'}",Ford Motor Company,Loose Brake Pedal,"SERVICE BRAKES, HYDRAULIC",23S61,Vehicle,66,"Ford Motor Company (Ford) is recalling certain 2024 Mustang vehicles.  The brake pedal assembly may have been manufactured incorrectly, which can result in a loose brake pedal.","A loose brake pedal can result in a loss of braking function, increasing the risk of a crash.","Owners are advised not to drive their vehicle until the repair has been performed.  Dealers will replace the brake pedal and bracket assembly, free of charge.  Owner notification letters are expected to be mailed December 18, 2023.  Owners may contact Ford customer service at 1-866-436-7332.  Ford's number for this recall is 23S61.",No,Yes,0
38,2023-11,23V798000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V798000', 'description': 'Go to Recall'}",Kovatch Mobile Equipment Corp.,Delay in Park Brake Engagement/FMVSS 121,PARKING BRAKE,NR (Not Reported),Vehicle,44,"Kovatch Mobile Equipment Corp. (KME) is recalling certain 2021-2023 Predator, Panther, and Severe Service fire trucks.  A defect in the inversion valve may delay park brake engagement, which could allow the vehicle to move unintentionally.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 121, ""Air Brake Systems.""",Unintentional vehicle movement can increase the risk of a crash or injury.,"Dealers will inspect and replace the inversion valves as necessary, free of charge.  Owner notification letters are expected to be mailed January 15, 2024.  Owners may contact KME customer service at 1-800-235-3928.",No,No,0
39,2023-11,23V797000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V797000', 'description': 'Go to Recall'}","BMW of North America, LLC",Driver's Air Bag Inflator May Explode,AIR BAGS,NR (Not Reported),Vehicle,486,"BMW of North America, LLC (BMW) is recalling certain 2014 X3 xDrive28i, X3 xDrive35i, X5 sDrive35i, X5 xDrive35i, and 2015 X4 xDrive35i vehicles.  The driver's air bag inflator may explode during deployment, due to a manufacturing defect.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants, resulting in serious injury or death.","Dealers will replace the driver's front air bag, free of charge.  Owner notification letters are expected to be mailed January 16, 2024.  Owners may contact BMW customer service at 1-800-525-7417.",No,No,0
40,2023-11,23V796000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V796000', 'description': 'Go to Recall'}",McLaren Automotive Incorporated,Fuel Leak from Detached Fuel Pipe,ENGINE,NR (Not Reported),Vehicle,269,"McLaren Automotive Incorporated (McLaren) is recalling certain 2023-2024 Artura vehicles.  A pipe in the low-pressure fuel pipe assembly may detach, which can result in a fuel leak.",A fuel leak in the presence of hot engine components can increase the risk of a fire.,"Dealers will replace the low-pressure fuel pipe assembly, free of charge.  Owner notification letters are expected to be mailed December 1, 2023.    Owners may contact McLaren customer service at 855-202-8815.",No,No,0
41,2023-11,23V795000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V795000', 'description': 'Go to Recall'}","Corp. Micro Bird, Inc.",Wheelchair Track Anchorages May Detach/FMVSS 222,EQUIPMENT ADAPTIVE/MOBILITY,23-104-TUS,Vehicle,22,"Corp. Mirco Bird, Inc. (Micro Bird) is recalling certain 2006-2008 G5, 2010-2012 G5, 2014-2015 G5, and 2020-2021 G5 school buses equipped with transversal wheelchair track anchorages.  The wheelchair track anchorages may not sufficiently secure a wheelchair and detach during a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 222, ""School Bus Passenger Seating and Crash Protection.""","Wheelchair track anchorages that detach may not adequately restrain an occupant, increasing the risk of injury during a crash.","Dealers will reattach the transversal anchorages, free of charge.  Owner notification letters are expected to be mailed January 15, 2024.  Owners may contact Micro Bird customer service at 1-819-477-2012.  Micro Bird's number for this recall is 23-104-TUS.",No,No,0
42,2023-11,23V785000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V785000', 'description': 'Go to Recall'}","General Motors, LLC",Seat Belt Bracket Improperly Welded,SEAT BELTS,N232425220,Vehicle,43,"General Motors, LLC (GM) is recalling certain 2023-2024 LYRIQ vehicles.  The bracket that anchors the left-rear and center-rear seat belts may have been improperly welded to the seat frame.","An improperly welded seat belt bracket may not restrain an occupant as intended, increasing their risk of injury during a crash.","Owners are advised not to use the left-rear and center-rear seating positions until the recall repair is completed.  Dealers will replace the rear seat cushion frame, free of charge.  Owner notification letters are expected to be mailed January 8, 2024.  Owners may contact Cadillac customer service at 1-800-458-8006.  GM's number for this recall is N232425220.",No,No,0
43,2023-11,23V794000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V794000', 'description': 'Go to Recall'}","Lode-King Industries, Ltd.",Chute Doors May Fall Off,STRUCTURE,NR (Not Reported),Vehicle,66,"Lode-King Industries, Ltd. (Lode-King) is recalling certain 2021-2024 Prestige AHV42-2 semi-trailers equipped with a lockable 2-speed gearbox.  An open and unlocked chute door may fall off while the trailer is in transit.","A detached door can become a road hazard, increasing the risk of a crash.","Dealers will install a safety decal beside the 2-speed gearbox, and remove and replace the stopper finger, free of charge.  Owner notification letters were mailed December 6, 2023.  Owners may contact Lode-King customer service at 1-204-325-4345.",No,No,0
44,2023-11,23E091000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23E091000', 'description': 'Go to Recall'}",Ricon Corporation,Lift Threshold Warning Lights Insufficient,EQUIPMENT ADAPTIVE/MOBILITY,NR (Not Reported),Equipment,5321,"Ricon Corporation (Ricon) is recalling certain Threshold Warning System Kits (TWS) with part number RI32885, designed for use with Ricon Baylift and Mirage Series wheelchair lifts.  The red beacon lighting on the TWS may not be bright enough.  As such, these kits fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 403, ""Platform Lift Systems.""","Beacons that do not provide proper illumination may be less visible to wheelchair lift users, increasing the risk of injury.","Ricon will replace the TWS kits, free of charge.  The manufacturer has not yet provided a schedule for recall notification.  Owners may contact Ricon customer service at 1-800-322-2884.",No,No,0
45,2023-11,23V788000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V788000', 'description': 'Go to Recall'}","Grand Design RV, LLC",Reversed Plug Blades on Electrical Outlet,ELECTRICAL SYSTEM,910041,Vehicle,1011,"Grand Design RV, LLC (Grand Design) is recalling certain 2024 Reflection travel trailers.  The electrical plug blade openings (narrow hot blade and wider neutral blade) may be reversed on one of the two receptacle outlet faces, which can cause outlet failure.",Electrical outlet failure can increase the risk of a fire.,"Dealers will replace the incorrect receptacles, free of charge.  Owner notification letters are expected to be mailed January 5, 2024.  Owners may contact Grand Design customer service at 1-574-825-9679.  Grand Design's number for this recall is 910041.",No,No,0
46,2023-11,23V790000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V790000', 'description': 'Go to Recall'}","Jaguar Land Rover North America, LLC",Oil Leak from Unsecured Hose,ENGINE AND ENGINE COOLING,N845,Vehicle,1520,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain 2024 Land Rover Range Rover vehicles.  The engine mounted oil cooler hoses may not be secured properly, which can result in oil leaking onto the road.","Oil leaking onto the road can cause a hazard for other road users, increasing the risk of a crash.","Dealers will inspect and replace the fasteners and the oil cooler hoses, as necessary, free of charge.  Owner notification letters are expected to be mailed January 19, 2024.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is N845.",No,No,0
47,2023-11,23V789000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V789000', 'description': 'Go to Recall'}","Jaguar Land Rover North America, LLC",Improperly Reinstalled Brake Calipers May Detach,"SERVICE BRAKES, HYDRAULIC",N848,Vehicle,121,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain 2023 Land Rover Defender 130 vehicles modified for the TRek Off-Road Competition.  The brake calipers may not be reinstalled properly, allowing the brake calipers to detach.","Detached brake calipers can reduce braking ability and cause structural wheel damage, increasing the risk of a crash.","Dealers will reinstall the brake calipers, free of charge.  Owner notification letters are expected to be mailed January 19, 2024.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is N848.",No,No,0
48,2023-11,23V791000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V791000', 'description': 'Go to Recall'}","Nissan North America, Inc.",Missing Internal Bushing in Brake Calipers,"SERVICE BRAKES, HYDRAULIC",PC933,Vehicle,2,"Nissan North America, Inc. (Nissan) is recalling certain 2021 Rogue vehicles.  The left and/or right rear brake caliper assemblies may be missing an internal bushing, allowing the O-ring seal to move and brake fluid to leak.","A loss of brake fluid may reduce braking performance, increasing the risk of crash.","Dealers will replace the left and right rear brake calipers, free of charge.  Owner notification letters are expected to be mailed January 10, 2024.  Owners may contact Nissan customer service at 1-800-867-7669.  Nissan's number for this recall is PC933.  The two vehicles that were previously inspected under recall 21V-286 and did not receive a brake caliper replacement will need to have the new remedy completed.",No,No,0
49,2023-11,23V786000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=23V786000', 'description': 'Go to Recall'}","General Motors, LLC",Loose Seat Belt Buckle Attachment Bolt,SEAT BELTS,N232419280,Vehicle,115,"General Motors, LLC (GM) is recalling certain 2023-2024 GMC Hummer EV pick up, 2024 GMC Hummer EV SUV, and 2024 Chevrolet Silverado EV vehicles.  The left or right front seat belt buckle attachment bolts may not be tightened properly.","An improperly tightened seat belt buckle may not restrain an occupant as intended, increasing the risk of injury during a crash.","Dealers will tighten the left and right front seat belt buckle attachment bolts, free of charge.  Owner notification letters are expected to be mailed January 8, 2024.  Owners may contact GMC customer service at 1-833-EVCHEVY (1-833-382-4389) (TTY 711 / 1-800-833-2438) /1-833-HUMMER-EV (1-833-486-6373) (TTY 711 / 1-800-833-2438).  GM's number for this recall is N232419280.",No,No,0
